,ATS_CODE,BORO,BORONUM,LOC_CODE,SCHOOLNAME,SCH_TYPE,MANAGED_BY,GEO_DISTRI,ADMIN_DIST,ADDRESS,STATE_CODE,ZIP,PRINCIPAL,PRIN_PH,FAX,GRADES,City,address,block,city,coordinates,county_fips,geocoded_address,id,is_exact,is_match,latitude,longitude,returned_address,side,state,state_fips,tiger_line,tract,zipcode
519,84M385,M,1,M385,HARLEM SUCCESS ACADEMY 3 CHARTER SCHOOL,Early Childhood,2,4,84,141 EAST 111 STREET,NY,10029,Emily Rodriguez,646-747-6700,646-478-9492,"0K,01,02,03,SE",MANHATTAN,141 EAST 111 STREET,1001,MANHATTAN,"-73.94439,40.795628",061,"141 EAST 111 STREET, MANHATTAN, NY, 10029",519,Non_Exact,Match,40.795628,-73.94439,"141 E 111TH ST, NEW YORK, NY, 10029",L,NY,36,59657796,017200,10029
520,03M075,M,1,M075,P.S. 075 EMILY DICKINSON,Elementary,1,3,3,735 WEST END AVENUE,NY,10025,Robert O'Brien,212-866-5400,212-678-2878,"0K,01,02,03,04,05,SE",MANHATTAN,735 WEST END AVENUE,1009,MANHATTAN,"-73.97305,40.79548",061,"735 WEST END AVENUE, MANHATTAN, NY, 10025",520,Non_Exact,Match,40.79548,-73.97305,"735 W END AVE, NEW YORK, NY, 10025",L,NY,36,59656585,018300,10025
521,03M250,M,1,M250,M.S. 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,Junior High-Intermediate-Middle,1,3,3,735 WEST END AVENUE,NY,10025,JEANNE ROTUNDA,212-866-6313,212-678-5295,"06,07,08,SE",MANHATTAN,735 WEST END AVENUE,1009,MANHATTAN,"-73.97305,40.79548",061,"735 WEST END AVENUE, MANHATTAN, NY, 10025",521,Non_Exact,Match,40.79548,-73.97305,"735 W END AVE, NEW YORK, NY, 10025",L,NY,36,59656585,018300,10025
522,04M108,M,1,M108,P.S. 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL C,K-8,1,4,4,1615 MADISON AVENUE,NY,10029,LOURDES ARROYO,212-860-5803,212-860-6095,"PK,0K,01,02,03,04,05,06,07,08,SE",MANHATTAN,1615 MADISON AVENUE,1001,MANHATTAN,"-73.94839,40.795135",061,"1615 MADISON AVENUE, MANHATTAN, NY, 10029",522,Non_Exact,Match,40.795135,-73.94839,"1615 MADISON AVE, NEW YORK, NY, 10029",R,NY,36,59657787,017401,10029
523,04M102,M,1,M102,P.S. 102 JACQUES CARTIER,Elementary,1,4,4,315 EAST 113 STREET,NY,10029,SANDRA GITTENS,212-860-5834,212-860-6076,"PK,0K,01,02,03,04,05,SE",MANHATTAN,315 EAST 113 STREET,1002,MANHATTAN,"-73.938774,40.79489",061,"315 EAST 113 STREET, MANHATTAN, NY, 10029",523,Non_Exact,Match,40.79489,-73.938774,"315 E 113TH ST, NEW YORK, NY, 10029",L,NY,36,611174350,018000,10029
524,04M435,M,1,M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,High school,1,4,4,260 PLEASANT AVENUE,NY,10029,JOSE DAVID JIMENEZ,212-876-4639,212-996-5946,"09,10,11,12,SE",MANHATTAN,260 PLEASANT AVENUE,3002,MANHATTAN,"-73.93335,40.794777",061,"260 PLEASANT AVENUE, MANHATTAN, NY, 10029",524,Non_Exact,Match,40.794777,-73.93335,"260 PLEASANT AVE, NEW YORK, NY, 10029",R,NY,36,59658161,017800,10029
525,04M825,M,1,M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,Junior High-Intermediate-Middle,1,4,4,260 PLEASANT AVENUE,NY,10029,LISA NELSON,212-860-6006,212-987-4197,"06,07,08,SE",MANHATTAN,260 PLEASANT AVENUE,3002,MANHATTAN,"-73.93335,40.794777",061,"260 PLEASANT AVENUE, MANHATTAN, NY, 10029",525,Non_Exact,Match,40.794777,-73.93335,"260 PLEASANT AVE, NEW YORK, NY, 10029",R,NY,36,59658161,017800,10029
526,03M163,M,1,M163,P.S. 163 ALFRED E. SMITH,Elementary,1,3,3,163 WEST  97 STREET,NY,10025,VIRGINIA PEPE,212-678-2854,212-678-2856,"PK,0K,01,02,03,04,05,SE",MANHATTAN,163 WEST  97 STREET,2000,MANHATTAN,"-73.96876,40.794285",061,"163 WEST  97 STREET, MANHATTAN, NY, 10025",526,Non_Exact,Match,40.794285,-73.96876,"163 W 97TH ST, NEW YORK, NY, 10025",R,NY,36,59656844,018500,10025
527,04M013,M,1,M013,J.H.S. 013 JACKIE ROBINSON,Junior High-Intermediate-Middle,1,4,4,1573 MADISON AVENUE,NY,10029,JACOB MICHELMAN,212-860-8935,212-860-5933,"06,07,08,SE",MANHATTAN,1573 MADISON AVENUE,1002,MANHATTAN,"-73.94941,40.793728",061,"1573 MADISON AVENUE, MANHATTAN, NY, 10029",527,Non_Exact,Match,40.793728,-73.94941,"1573 MADISON AVE, NEW YORK, NY, 10029",R,NY,36,59657778,017401,10029
528,04M497,M,1,M497,CENTRAL PARK EAST I,Elementary,1,4,4,1573 MADISON AVENUE,NY,10029,Julie Zuckerman,212-860-5821,212-860-6017,"PK,0K,01,02,03,04,05,SE",MANHATTAN,1573 MADISON AVENUE,1002,MANHATTAN,"-73.94941,40.793728",061,"1573 MADISON AVENUE, MANHATTAN, NY, 10029",528,Non_Exact,Match,40.793728,-73.94941,"1573 MADISON AVE, NEW YORK, NY, 10029",R,NY,36,59657778,017401,10029
529,04M555,M,1,M555,CENTRAL PARK EAST HIGH SCHOOL,High school,1,4,4,1573 MADISON AVENUE,NY,10029,BENNETT LIEBERMAN,212-860-5929,212-860-2938,"09,10,11,12,SE",MANHATTAN,1573 MADISON AVENUE,1002,MANHATTAN,"-73.94941,40.793728",061,"1573 MADISON AVENUE, MANHATTAN, NY, 10029",529,Non_Exact,Match,40.793728,-73.94941,"1573 MADISON AVE, NEW YORK, NY, 10029",R,NY,36,59657778,017401,10029
530,84M518,M,1,M518,East Harlem Scholars Academy Charter School,Elementary,2,4,84,1573 MADISON AVENUE,NY,10029,,,,"0K,01,SE",MANHATTAN,1573 MADISON AVENUE,1002,MANHATTAN,"-73.94941,40.793728",061,"1573 MADISON AVENUE, MANHATTAN, NY, 10029",530,Non_Exact,Match,40.793728,-73.94941,"1573 MADISON AVE, NEW YORK, NY, 10029",R,NY,36,59657778,017401,10029
531,04M083,M,1,M083,P.S. 083 LUIS MUNOZ RIVERA,Elementary,1,4,4,219 EAST 109 STREET,NY,10029,FRANCES CASTILLO,212-860-5847,212-860-6073,"PK,0K,01,02,03,04,05,SE",MANHATTAN,219 EAST 109 STREET,3002,MANHATTAN,"-73.94271,40.79326",061,"219 EAST 109 STREET, MANHATTAN, NY, 10029",531,Non_Exact,Match,40.79326,-73.94271,"219 E 109TH ST, NEW YORK, NY, 10029",L,NY,36,59658168,018000,10029
532,04M182,M,1,M182,THE BILINGUAL BICULTURAL SCHOOL,Elementary,1,4,4,219 EAST 109 STREET,NY,10029,ANDREA HERNANDEZ,212-860-6031,212-860-4536,"0K,01,02,03,04,05",MANHATTAN,219 EAST 109 STREET,3002,MANHATTAN,"-73.94271,40.79326",061,"219 EAST 109 STREET, MANHATTAN, NY, 10029",532,Non_Exact,Match,40.79326,-73.94271,"219 E 109TH ST, NEW YORK, NY, 10029",L,NY,36,59658168,018000,10029
533,04M012,M,1,M012,TAG YOUNG SCHOLARS,K-8,1,4,4,240 EAST 109 STREET,NY,10029,JANETTE CESAR,212-860-6003,212-831-1842,"0K,01,02,03,04,05,06,07,08",MANHATTAN,240 EAST 109 STREET,1000,MANHATTAN,"-73.94233,40.793087",061,"240 EAST 109 STREET, MANHATTAN, NY, 10029",533,Non_Exact,Match,40.793087,-73.94233,"240 E 109TH ST, NEW YORK, NY, 10029",R,NY,36,59658168,017000,10029
534,04M372,M,1,M372,ESPERANZA PREPATORY ACADEMY,Junior High-Intermediate-Middle,1,4,4,240 EAST 109 STREET,NY,10029,Alex Estrella,212-722-6507,212-722-6717,"06,07,08,SE",MANHATTAN,240 EAST 109 STREET,1000,MANHATTAN,"-73.94233,40.793087",061,"240 EAST 109 STREET, MANHATTAN, NY, 10029",534,Non_Exact,Match,40.793087,-73.94233,"240 E 109TH ST, NEW YORK, NY, 10029",R,NY,36,59658168,017000,10029
535,04M381,M,1,M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,Junior High-Intermediate-Middle,1,4,4,240 EAST 109 STREET,NY,10029,LUIS GENAO,212-289-4204,212-289-4301,"06,07,08,SE",MANHATTAN,240 EAST 109 STREET,1000,MANHATTAN,"-73.94233,40.793087",061,"240 EAST 109 STREET, MANHATTAN, NY, 10029",535,Non_Exact,Match,40.793087,-73.94233,"240 E 109TH ST, NEW YORK, NY, 10029",R,NY,36,59658168,017000,10029
536,84M704,M,1,M704,HARBOR SCIENCES AND ARTS CHARTER SCHOOL,K-8,2,4,84,1 EAST 104 STREET,NY,10029,Joanne Hunt,212-427-2244,212-360-7429,"01,02,03,04,05,06,07,08,SE",MANHATTAN,1 EAST 104 STREET,3001,MANHATTAN,"-73.95194,40.79292",061,"1 EAST 104 STREET, MANHATTAN, NY, 10029",536,Non_Exact,Match,40.79292,-73.95194,"1 E 104TH ST, NEW YORK, NY, 10029",L,NY,36,59657812,016800,10029
537,04M610,M,1,M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,Secondary School,1,4,4,105 EAST 106 STREET,NY,10029,ALTHEA BRADSHAW-TYSON,212-289-7593,212-289-7728,"06,07,08,09,10,11,12",MANHATTAN,105 EAST 106 STREET,3001,MANHATTAN,"-73.94765,40.79283",061,"105 EAST 106 STREET, MANHATTAN, NY, 10029",537,Non_Exact,Match,40.79283,-73.94765,"105 E 106TH ST, NEW YORK, NY, 10029",L,NY,36,59657913,017200,10029
538,25Q193,Q,4,Q193,P.S. 193 ALFRED J. KENNEDY,Elementary,1,25,25,152-20 11 AVENUE,NY,11357,Joyce E. Bush,718-767-8810,718-746-7617,"PK,0K,01,02,03,04,05,SE",QUEENS,152-20 11 AVENUE,2001,QUEENS,"-73.80947,40.792465",081,"152-20 11 AVENUE, QUEENS, NY, 11357",538,Non_Exact,Match,40.792465,-73.80947,"152 11TH AVE, FLUSHING, NY, 11357",R,NY,36,59700710,098700,11357
539,04M171,M,1,M171,P.S. 171 PATRICK HENRY,K-8,1,4,4,19 EAST 103 STREET,NY,10029,DIMITRES PANTELIDIS,212-860-5801,212-860-6079,"PK,0K,01,02,03,04,05,06,07,08,SE",MANHATTAN,19 EAST 103 STREET,3002,MANHATTAN,"-73.95214,40.792194",061,"19 EAST 103 STREET, MANHATTAN, NY, 10029",539,Non_Exact,Match,40.792194,-73.95214,"19 E 103RD ST, NEW YORK, NY, 10029",L,NY,36,59657810,016800,10029
540,04M964,M,1,M964,CENTRAL PARK EAST II,Elementary,1,4,4,19 EAST 103 STREET,NY,10029,NAOMI SMITH,212-860-5992,212-410-6041,"PK,0K,01,02,03,04,05,SE",MANHATTAN,19 EAST 103 STREET,3002,MANHATTAN,"-73.95214,40.792194",061,"19 EAST 103 STREET, MANHATTAN, NY, 10029",540,Non_Exact,Match,40.792194,-73.95214,"19 E 103RD ST, NEW YORK, NY, 10029",L,NY,36,59657810,016800,10029
541,04M680,M,1,M680,"HERITAGE SCHOOL, THE",High school,1,4,4,1680 LEXINGTON AVENUE,NY,10029,LUIS ALBERTO DUANY,212-828-2858,212-828-2861,"09,10,11,12,SE",MANHATTAN,1680 LEXINGTON AVENUE,3002,MANHATTAN,"-73.94644,40.79203",061,"1680 LEXINGTON AVENUE, MANHATTAN, NY, 10029",541,Non_Exact,Match,40.79203,-73.94644,"1680 LEXINGTON AVE, NEW YORK, NY, 10029",L,NY,36,59657920,017200,10029
542,03M256,M,1,M256,M.S. 256 ACADEMIC & ATHLETIC EXCELLENCE,Junior High-Intermediate-Middle,1,3,3,154 WEST  93 STREET,NY,10025,Jeffrey S. Perl,212-222-2857,212-531-0586,"06,07,08,SE",MANHATTAN,154 WEST  93 STREET,1001,MANHATTAN,"-73.9705,40.791584",061,"154 WEST  93 STREET, MANHATTAN, NY, 10025",542,Non_Exact,Match,40.791584,-73.9705,"154 W 93RD ST, NEW YORK, NY, 10025",L,NY,36,611175371,017700,10025
543,03M258,M,1,M258,M.S. 258 COMMUNITY ACTION SCHOOL,Junior High-Intermediate-Middle,1,3,3,154 WEST  93 STREET,NY,10025,JOHN CURRY,212-678-5888,212-961-1613,"06,07,08,SE",MANHATTAN,154 WEST  93 STREET,1001,MANHATTAN,"-73.9705,40.791584",061,"154 WEST  93 STREET, MANHATTAN, NY, 10025",543,Non_Exact,Match,40.791584,-73.9705,"154 W 93RD ST, NEW YORK, NY, 10025",L,NY,36,611175371,017700,10025
544,03M333,M,1,M333,P.S. 333 MANHATTAN SCHOOL FOR CHILDREN,K-8,1,3,3,154 WEST  93 STREET,NY,10025,SUSAN RAPPAPORT,212-222-1450,212-222-1828,"0K,01,02,03,04,05,06,07,08,SE",MANHATTAN,154 WEST  93 STREET,1001,MANHATTAN,"-73.9705,40.791584",061,"154 WEST  93 STREET, MANHATTAN, NY, 10025",544,Non_Exact,Match,40.791584,-73.9705,"154 W 93RD ST, NEW YORK, NY, 10025",L,NY,36,611175371,017700,10025
545,84M705,M,1,M705,AMBER CHARTER SCHOOL,Elementary,2,4,84,220 EAST 106 STREET,NY,10029,Vasthi Acosta,212-534-9667,212-534-6225,"0K,01,02,03,04,05",MANHATTAN,220 EAST 106 STREET,2000,MANHATTAN,"-73.94395,40.791252",061,"220 EAST 106 STREET, MANHATTAN, NY, 10029",545,Non_Exact,Match,40.791252,-73.94395,"220 E 106TH ST, NEW YORK, NY, 10029",R,NY,36,611300773,017000,10029
546,04M072,M,1,M072,P.S. 072,Elementary,1,4,4,131 EAST 104 STREET,NY,10029,Antonio Hernandez,212-860-5831,212-860-6094,"PK,0K,01,02,03,04,05,SE",MANHATTAN,131 EAST 104 STREET,5000,MANHATTAN,"-73.947784,40.791183",061,"131 EAST 104 STREET, MANHATTAN, NY, 10029",546,Non_Exact,Match,40.791183,-73.947784,"131 E 104TH ST, NEW YORK, NY, 10029",L,NY,36,59657897,016600,10029
547,25Q129,Q,4,Q129,P.S. 129 PATRICIA LARKIN,Elementary,1,25,25,128-02 7 AVENUE,NY,11356,MARILYN ALESI,718-353-3150,718-321-2476,"PK,0K,01,02,03,04,05,SE",QUEENS,128-02 7 AVENUE,1033,QUEENS,"-73.839836,40.79064",081,"128-02 7 AVENUE, QUEENS, NY, 11356",547,Non_Exact,Match,40.79064,-73.839836,"128 7TH AVE, COLLEGE POINT, NY, 11356",R,NY,36,59699761,094500,11356
548,04M495,M,1,M495,PARK EAST HIGH SCHOOL,High school,1,4,4,230-34 EAST 105 STREET,NY,10029,KEVIN MCCARTHY,212-831-1517,212-348-6097,"09,10,11,12,SE",MANHATTAN,230-34 EAST 105 STREET,2001,MANHATTAN,"-73.94442,40.790573",061,"230-34 EAST 105 STREET, MANHATTAN, NY, 10029",548,Non_Exact,Match,40.790573,-73.94442,"230 E 105TH ST, NEW YORK, NY, 10029",R,NY,36,59657927,017000,10029
549,03M084,M,1,M084,P.S. 084 LILLIAN WEBER,Elementary,1,3,3,32 WEST  92 STREET,NY,10025,ROBIN SUNDICK,212-799-2534,212-501-9071,"PK,0K,01,02,03,04,05,SE",MANHATTAN,32 WEST  92 STREET,5000,MANHATTAN,"-73.96753,40.78951",061,"32 WEST  92 STREET, MANHATTAN, NY, 10025",549,Non_Exact,Match,40.78951,-73.96753,"32 W 92ND ST, NEW YORK, NY, 10025",L,NY,36,59656946,017700,10025
550,03M247,M,1,M247,M.S. M247 DUAL LANGUAGE MIDDLE SCHOOL,Junior High-Intermediate-Middle,1,3,3,32 WEST  92 STREET,NY,10025,CLAUDIA AGUIRRE,212-799-2653,212-579-2407,"06,07,08,SE",MANHATTAN,32 WEST  92 STREET,5000,MANHATTAN,"-73.96753,40.78951",061,"32 WEST  92 STREET, MANHATTAN, NY, 10025",550,Non_Exact,Match,40.78951,-73.96753,"32 W 92ND ST, NEW YORK, NY, 10025",L,NY,36,59656946,017700,10025
551,04M146,M,1,M146,P.S. 146 ANN M. SHORT,Elementary,1,4,4,421 EAST 106 STREET,NY,10029,MONA SILFEN,212-860-5877,212-860-6078,"PK,0K,01,02,03,04,05,SE",MANHATTAN,421 EAST 106 STREET,3000,MANHATTAN,"-73.93951,40.7894",061,"421 EAST 106 STREET, MANHATTAN, NY, 10029",551,Non_Exact,Match,40.7894,-73.93951,"421 E 106TH ST, NEW YORK, NY, 10029",L,NY,36,640857961,016200,10029
552,04M038,M,1,M038,P.S. 38 ROBERTO CLEMENTE,Elementary,1,4,4,232 EAST 103 STREET,NY,10029,NORMA CARABALLO,212-860-5882,212-860-6093,"PK,0K,01,02,03,04,05,SE",MANHATTAN,232 EAST 103 STREET,4000,MANHATTAN,"-73.94432,40.788876",061,"232 EAST 103 STREET, MANHATTAN, NY, 10029",552,Non_Exact,Match,40.788876,-73.94432,"232 E 103RD ST, NEW YORK, NY, 10029",L,NY,36,59662663,016400,10029
553,84M382,M,1,M382,DREAM CHARTER SCHOOL,Early Childhood,2,4,84,232 EAST 103 STREET,NY,10029,Eve Colavito,212-722-0232,212-348-5979,"0K,01,02,03,SE",MANHATTAN,232 EAST 103 STREET,4000,MANHATTAN,"-73.94432,40.788876",061,"232 EAST 103 STREET, MANHATTAN, NY, 10029",553,Non_Exact,Match,40.788876,-73.94432,"232 E 103RD ST, NEW YORK, NY, 10029",L,NY,36,59662663,016400,10029
554,03M166,M,1,M166,P.S. 166 THE RICHARD RODGERS SCHOOL OF THE ARTS AN,Elementary,1,3,3,132 WEST  89 STREET,NY,10024,Debbie J. Hand,212-678-2829,212-579-4542,"0K,01,02,03,04,05,SE",MANHATTAN,132 WEST  89 STREET,3001,MANHATTAN,"-73.97178,40.78884",061,"132 WEST  89 STREET, MANHATTAN, NY, 10024",554,Non_Exact,Match,40.78884,-73.97178,"132 W 89TH ST, NEW YORK, NY, 10024",L,NY,36,59656739,017300,10024
555,75M811,M,1,M811,P.S. M811 - MICKEY MANTLE SCHOOL,K-8,1,3,75,466 WEST END AVENUE,NY,10024,BARRY DAUB,212-579-3788,212-579-3879,"PK,0K,01,02,03,04,05,06,07,08,SE",MANHATTAN,466 WEST END AVENUE,2002,MANHATTAN,"-73.97951,40.786617",061,"466 WEST END AVENUE, MANHATTAN, NY, 10024",555,Non_Exact,Match,40.786617,-73.97951,"466 W END AVE, NEW YORK, NY, 10024",R,NY,36,59656657,017100,10024
556,25Q079,Q,4,Q079,P.S. 079 FRANCIS LEWIS,Elementary,1,25,25,147-27 15 DRIVE,NY,11357,PAULA MARRON,718-746-0396,718-746-3103,"PK,0K,01,02,03,04,05,SE",QUEENS,147-27 15 DRIVE,3009,QUEENS,"-73.81778,40.78589",081,"147-27 15 DRIVE, QUEENS, NY, 11357",556,Non_Exact,Match,40.78589,-73.81778,"147 15TH DR, FLUSHING, NY, 11357",L,NY,36,59700523,103900,11357
557,04M224,M,1,M224,M.S. 224 MANHATTAN EAST SCHOOL FOR ARTS & ACADEMIC,Junior High-Intermediate-Middle,1,4,4,410 EAST 100 STREET,NY,10029,Liliana Sarro,212-860-6047,212-410-0678,"06,07,08,SE",MANHATTAN,410 EAST 100 STREET,5007,MANHATTAN,"-73.942665,40.785725",061,"410 EAST 100 STREET, MANHATTAN, NY, 10029",557,Non_Exact,Match,40.785725,-73.942665,"410 E 100TH ST, NEW YORK, NY, 10029",R,NY,36,611186089,016200,10029
558,04M377,M,1,M377,RENAISSANCE SCHOOL OF THE ARTS,Junior High-Intermediate-Middle,1,4,4,410 EAST 100 STREET,NY,10029,TAMMY PATE,212-369-1564,212-369-1693,"06,07,08,SE",MANHATTAN,410 EAST 100 STREET,5007,MANHATTAN,"-73.942665,40.785725",061,"410 EAST 100 STREET, MANHATTAN, NY, 10029",558,Non_Exact,Match,40.785725,-73.942665,"410 E 100TH ST, NEW YORK, NY, 10029",R,NY,36,611186089,016200,10029
559,03M470,M,1,M470,LOUIS D. BRANDEIS HIGH SCHOOL,High school,1,3,3,145 WEST  84 STREET,NY,10024,Arleen Liquori,917-441-5600,212-877-1959,"09,10,11,12,SE",MANHATTAN,145 WEST  84 STREET,3001,MANHATTAN,"-73.974434,40.785725",061,"145 WEST  84 STREET, MANHATTAN, NY, 10024",559,Non_Exact,Match,40.785725,-73.974434,"145 W 84TH ST, NEW YORK, NY, 10024",R,NY,36,59656749,016900,10024
560,04M635,M,1,M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY HIGH SC,Secondary School,1,4,4,410 EAST 100 STREET,NY,10029,IRMA GARCEAU,212-860-5854,212-860-6008,"09,10,11,12,SE",MANHATTAN,410 EAST 100 STREET,5007,MANHATTAN,"-73.942665,40.785725",061,"410 EAST 100 STREET, MANHATTAN, NY, 10029",560,Non_Exact,Match,40.785725,-73.942665,"410 E 100TH ST, NEW YORK, NY, 10029",R,NY,36,611186089,016200,10029
561,03M402,M,1,M402,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,High school,1,3,3,145 WEST  84 STREET,NY,10024,Alexandra Rathmann-Noonan,212-787-1189,212-787-1455,"09,10,SE",MANHATTAN,145 WEST  84 STREET,3001,MANHATTAN,"-73.974434,40.785725",061,"145 WEST  84 STREET, MANHATTAN, NY, 10024",561,Non_Exact,Match,40.785725,-73.974434,"145 W 84TH ST, NEW YORK, NY, 10024",R,NY,36,59656749,016900,10024
562,03M403,M,1,M403,THE GLOBAL LEARNING COLLABORATIVE,High school,1,3,3,145 WEST  84 STREET,NY,10024,JENNIFER ZINN,212-918-1983,212-877-1138,"09,10,SE",MANHATTAN,145 WEST  84 STREET,3001,MANHATTAN,"-73.974434,40.785725",061,"145 WEST  84 STREET, MANHATTAN, NY, 10024",562,Non_Exact,Match,40.785725,-73.974434,"145 W 84TH ST, NEW YORK, NY, 10024",R,NY,36,59656749,016900,10024
563,03M404,M,1,M404,INNOVATION DIPLOMA PLUS,High school,1,3,3,145 WEST  84 STREET,NY,10024,CASEY JONES,212-724-2039,212-724-2765,"09,10,11,12,SE",MANHATTAN,145 WEST  84 STREET,3001,MANHATTAN,"-73.974434,40.785725",061,"145 WEST  84 STREET, MANHATTAN, NY, 10024",563,Non_Exact,Match,40.785725,-73.974434,"145 W 84TH ST, NEW YORK, NY, 10024",R,NY,36,59656749,016900,10024
564,03M417,M,1,M417,FRANK McCOURT HIGH SCHOOL,High school,1,3,3,145 WEST  84 STREET,NY,10024,Danielle Salzberg,212-362-2015,212-362-5926,"09,SE",MANHATTAN,145 WEST  84 STREET,3001,MANHATTAN,"-73.974434,40.785725",061,"145 WEST  84 STREET, MANHATTAN, NY, 10024",564,Non_Exact,Match,40.785725,-73.974434,"145 W 84TH ST, NEW YORK, NY, 10024",R,NY,36,59656749,016900,10024
565,04M433,M,1,M433,Renaissance Charter High School for Innovation,High school,2,4,84,410 EAST 100 STREET,NY,10029,Nicholas Tishuk,212-722-5871,646-430-8555,"09,10",MANHATTAN,410 EAST 100 STREET,5007,MANHATTAN,"-73.942665,40.785725",061,"410 EAST 100 STREET, MANHATTAN, NY, 10029",565,Non_Exact,Match,40.785725,-73.942665,"410 E 100TH ST, NEW YORK, NY, 10029",R,NY,36,611186089,016200,10029
566,84M523,M,1,M523,Upper West Success Academy Charter School,Elementary,2,3,64,145 WEST  84 STREET,NY,10024,,,,"0K,01,SE",MANHATTAN,145 WEST  84 STREET,3001,MANHATTAN,"-73.974434,40.785725",061,"145 WEST  84 STREET, MANHATTAN, NY, 10024",566,Non_Exact,Match,40.785725,-73.974434,"145 W 84TH ST, NEW YORK, NY, 10024",R,NY,36,59656749,016900,10024
567,03M009,M,1,M009,P.S. 009 SARAH ANDERSON,Elementary,1,3,3,100 WEST  84 STREET,NY,10024,DIANE BRADY,212-678-2812,212-873-4681,"PK,0K,01,02,03,04,05,SE",MANHATTAN,100 WEST  84 STREET,4000,MANHATTAN,"-73.973366,40.785263",061,"100 WEST  84 STREET, MANHATTAN, NY, 10024",567,Non_Exact,Match,40.785263,-73.973366,"100 W 84TH ST, NEW YORK, NY, 10024",L,NY,36,59656749,016900,10024
568,03M243,M,1,M243,M.S. 243 CENTER SCHOOL,Junior High-Intermediate-Middle,1,3,3,100 WEST  84 STREET,NY,10024,ELAINE SCHWARTZ,212-799-1477,212-579-9728,"05,06,07,08,SE",MANHATTAN,100 WEST  84 STREET,4000,MANHATTAN,"-73.973366,40.785263",061,"100 WEST  84 STREET, MANHATTAN, NY, 10024",568,Non_Exact,Match,40.785263,-73.973366,"100 W 84TH ST, NEW YORK, NY, 10024",L,NY,36,59656749,016900,10024
569,04M050,M,1,M050,P.S. 050 VITO MARCANTONIO,K-8,1,4,4,433 EAST 100 STREET,NY,10029,Cynthia Rochez,212-860-5976,212-860-6071,"0K,01,02,03,04,05,06,07,08,SE",MANHATTAN,433 EAST 100 STREET,5008,MANHATTAN,"-73.94146,40.78523",061,"433 EAST 100 STREET, MANHATTAN, NY, 10029",569,Non_Exact,Match,40.78523,-73.94146,"433 E 100TH ST, NEW YORK, NY, 10029",L,NY,36,611186090,016200,10029
570,84M337,M,1,M337,NEW YORK CITY CENTER FOR AUTISM CHARTER SCHOOL,Ungraded,2,4,84,433 EAST 100 STREET,NY,10029,Julie Fisher,212-860-2580,212-860-2960,"0K,02,03,04,05,06,07,09,SE",MANHATTAN,433 EAST 100 STREET,5008,MANHATTAN,"-73.94146,40.78523",061,"433 EAST 100 STREET, MANHATTAN, NY, 10029",570,Non_Exact,Match,40.78523,-73.94146,"433 E 100TH ST, NEW YORK, NY, 10029",L,NY,36,611186090,016200,10029
571,02M077,M,1,M077,P.S. 77 LOWER LAB SCHOOL,Elementary,1,2,2,1700 3 AVENUE,NY,10128,MARA RATESIC KOETKE,212-427-2798,212-423-0634,"0K,01,02,03,04,05,SE",MANHATTAN,1700 3 AVENUE,1000,MANHATTAN,"-73.94979,40.784573",061,"1700 3 AVENUE, MANHATTAN, NY, 10128",571,Non_Exact,Match,40.784573,-73.94979,"1700 3RD AVE, NEW YORK, NY, 10128",L,NY,36,59657952,015801,10128
572,02M198,M,1,M198,P.S. 198 ISADOR E. IDA STRAUS,Elementary,1,2,2,1700 3 AVENUE,NY,10128,SHARON JEFFREY ROEBUCK,212-289-3702,212-410-1731,"PK,0K,01,02,03,04,05,SE",MANHATTAN,1700 3 AVENUE,1000,MANHATTAN,"-73.94979,40.784573",061,"1700 3 AVENUE, MANHATTAN, NY, 10128",572,Non_Exact,Match,40.784573,-73.94979,"1700 3RD AVE, NEW YORK, NY, 10128",L,NY,36,59657952,015801,10128
573,79M645,M,1,M645,SCHOOL FOR COOPERATIVE TECHNICAL EDUCATION,High school,1,2,79,321 EAST  96 STREET,NY,10128,JOHN WIDLUND,212-369-8800,212-876-9290,"11,12",MANHATTAN,321 EAST  96 STREET,1003,MANHATTAN,"-73.94648,40.783993",061,"321 EAST  96 STREET, MANHATTAN, NY, 10128",573,Non_Exact,Match,40.783993,-73.94648,"321 E 96TH ST, NEW YORK, NY, 10128",L,NY,36,59657969,015602,10128
574,02M655,M,1,M655,LIFE SCIENCES SECONDARY SCHOOL,Secondary School,1,2,2,320 EAST  96 STREET,NY,10128,GENEVIEVE STANISLAUS,212-348-1694,212-348-4293,"06,07,08,09,10,11,12,SE",MANHATTAN,320 EAST  96 STREET,1000,MANHATTAN,"-73.94648,40.783985",061,"320 EAST  96 STREET, MANHATTAN, NY, 10128",574,Non_Exact,Match,40.783985,-73.94648,"320 E 96TH ST, NEW YORK, NY, 10128",R,NY,36,59657969,015601,10128
